"","id","country","location","latitude","longitude","month","year","depth","bleaching_severity","coral_family","coral_species","water_temperature"
"214",532,"Seychelles","Praslin",-4.3167,55.7333,NA,1998,"15m","Medium","","",""
"215",2028,"Seychelles","Providence",-9.38333333333333,51.05,NA,1998,"23","High","","",""
"216",452,"Seychelles","Providence - Cerf",-9.5364,50.9956,4,1998,"15","Medium","","",""
"217",42,"Seychelles","Seychelles",-4.3347,55.7177,4,1998,"","High","","",""
"218",44,"Seychelles","Seychelles",-4.6461,55.4845,5,1998,"","High","","",""
"219",2061,"Seychelles","Seychelles",-4.5,55.5,NA,1998,"","High","","",""
"220",2649,"Seychelles","South East Coast St. Pierre",-9.33,50.73,2,1998,"8-25m","High","","",""
"221",2026,"Seychelles","St. Pierre",-9.31666666666667,51.7166666666667,NA,1998,"15","Low","","",""
"222",457,"Seychelles","St. Pierre leaward coast",-9.2461,51.0431,4,1998,"15","High","","",""
"223",454,"Seychelles","St. Pierre windward coast",-9.2126,51.0359,4,1998,"15","High","","",""
"224",528,"Seychelles","Ste Anne",-4.6,55.5,NA,1998,"15m","Medium","","",""
"225",789,"Seychelles","Ternay Bay",-4.6169,55.3669,NA,1998,"","High","","",""
"226",2133,"Barbados","Barbados",13.0391,-59.5231,NA,1986,"","Medium","","",""
"227",228,"Barbados","Carribee Bank, Barbados",13.0391,-59.5231,9,1998,"","Medium","","",""
"228",4095,"Barbados","North of Barbados",13.281,-59.653,9,2005,"30 -60 ft","Severity Unknown","","Diploria strigosa, Meandrina meandrites, Siderastrea siderea, Montastrea annularis, and Diploria labryinthiformis","31C- 32C (dive computer)"
"229",4082,"Barbados","South coast of Barbados",13.063,-59.482,9,2005,"","Severity Unknown","","Mussa angulosa, Millepora complanata, Millepora alcicornis, Erythropodium caribaeorum, Plexaurella sp. , Porites porites, Dendrogyra cylindrus, Montastraea annularis, Montastraea faveolata, Montastraea cavernosa, Porites astreoides, Siderastrea siderea, Diplora strigosa, Diplora labyrinthiformis, Meandrina meandrites,  Agaricia fragilis and Palythoa caribaeorum",""
"230",6930,"Dominica","Sabana de Nisibon",18.99,-68.8,1,2010,"6.7","No Bleaching","","","Air temp 28 Deg C"
"231",6873,"Grenada","Halifax bay",12.11,-61.75,9,2010,"1-3 m","Severity Unknown","","Miliopora complanata, Siderastrea siderea, Porites porites, Diploria strigosa, Meandrina mendrites, Montastrea annularis, sea fan","30-31 deg C"
"232",219,"Guadeloupe","Guadaloupe",16.3727,-61.6516,NA,1998,"","High","","","29c"
"233",756,"Guadeloupe","Guadaloupe",16.3727,-61.6516,NA,1999,"","High","","",""
"234",2209,"Guadeloupe","Guadeloupe",16.25,-61.8333333333333,NA,1998,"","High","","",""
"235",7194,"Guadeloupe","Port Louis",16.43,-61.54,4,2007,"12","Low","","","Air temperature  Deg C,  29 water temperature Deg C,  28"
"236",2224,"Guadeloupe","St. Barthelemy",17.9,-62.85,NA,1998,"","Severity Unknown","","",""
"237",755,"Martinique","Martinique",14.4,-61.2,NA,1998,"","High","","","29c"
"238",1,"Netherlands Antilles","",5.542,125.221,NA,1998,"","High","","",""
"239",6494,"Netherlands Antilles","BNK01: Saba Bank 1",17.463,-63.22267,12,1999,"20.1","Low","","",""
"240",6496,"Netherlands Antilles","BNK02: Saba Bank 2",17.48683,-63.23167,12,1999,"15","Low","","",""
"241",6497,"Netherlands Antilles","BNK03: Saba Bank 3",17.48783,-63.23233,12,1999,"17.5","Low","","",""
"242",130,"Netherlands Antilles","Bonaire",12.078,-68.2158,9,1998,"25-100ft","Medium","Agaricidae","Agaricia lamarcki","30"
"243",4098,"Netherlands Antilles","Bonaire",12.18,-68.313,9,2005,"","No Bleaching","","","28C"
"244",2118,"Netherlands Antilles","Bonaire",12.1833333333333,-68.3,NA,1987,"","High","","",""
"245",2119,"Netherlands Antilles","Bonaire",12.1833333333333,-68.3,8,1998,"8-30","Low","","",""
"246",2124,"Netherlands Antilles","Bonaire",12.1833333333333,-68.3,NA,1979,"","Medium","","",""
"247",2125,"Netherlands Antilles","Bonaire",12.1833333333333,-68.3,6,1992,"","Medium","","",""
"248",213,"Netherlands Antilles","Bonaire",12.2417,-68.2428,8,1998,"","Medium","","",""
"249",4097,"Netherlands Antilles","Curacao",12.096,-68.94,9,2005,"","No Bleaching","","",""
"250",7044,"Netherlands Antilles","Curacao",12.22,-69.09,9,2009,"6","No Bleaching","","","Air temp 31 Deg C, water temp  25 Deg C."
"251",7045,"Netherlands Antilles","Curacao",12.22,-69.09,4,2009,"10","No Bleaching","","","Air temp 31 Deg C, Water temp 26 Deg C"
"252",2120,"Netherlands Antilles","Curacao ( Curaçao )",12.1,-68.9666666666667,NA,1987,"","Low","","",""
"253",6510,"Netherlands Antilles","EUX01: Barracuda Reef",17.468,-62.99166,12,1999,"17.4","Low","","",""
"254",6507,"Netherlands Antilles","EUX02: Anchor Point",17.46433,-62.98783,12,1999,"14.4","Low","","",""
"255",6503,"Netherlands Antilles","EUX03: Hangover",17.46483,-62.986,12,1999,"14.2","Low","","",""
"256",6505,"Netherlands Antilles","EUX04: The Blocks",17.46433,-62.985,12,1999,"15.2","Low","","",""
"257",6502,"Netherlands Antilles","EUX05: The Ledges",17.46333,-62.98466,12,1999,"13.7","Low","","",""
"258",6508,"Netherlands Antilles","EUX06: Five Fingers",17.46483,-62.96667,12,1999,"14.9","Low","","",""
"259",6504,"Netherlands Antilles","EUX07: Valley of the Sponges",17.464,-62.9825,12,1999,"14","Low","","Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Colpophyllia natans,Colpophyllia natans,Colpophyllia natans,Diploria clivosa,Diploria labyrinthiformis,Diploria labyrinthiformis,Diploria labyrinthiformis,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Montastraea cavernosa,Montastraea faveolata,Montastraea franksi,Montastraea franksi,Montastraea franksi,Montastraea franksi,Montastraea franksi,Porites astreoides,Porites astreoides,Siderastrea radians,Siderastrea siderea,Siderastrea siderea,",""
"260",6506,"Netherlands Antilles","EUX08: The Humps",17.4635,-62.97817,12,1999,"11.5","Low","","",""
"261",6501,"Netherlands Antilles","EUX09: Mushroom Gardens",17.4625,-62.97766,12,1999,"16.2","Low","","",""
"262",6509,"Netherlands Antilles","EUX10: Mushroom Gardens South",17.46167,-62.97766,12,1999,"16.2","Medium","","",""
"263",2123,"Netherlands Antilles","Lac Lagoon",12.05,-68.2666666666667,6,1992,"","Low","","",""
"264",7115,"Netherlands Antilles","Oranjestad, St Eustatius",17.46,-62.98,5,2008,"17","Low","","","Water temp 28 Deg C"
"265",6490,"Netherlands Antilles","SAB01: Core Gut",17.63083,-63.215,12,1999,"9.5","Low","","",""
"266",6489,"Netherlands Antilles","SAB02: Hole in the Corner",17.615,-63.225,12,1999,"10.7","Low","","Agaricia agaricites,Agaricia agaricites,Diploria clivosa,Diploria clivosa,Diploria clivosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Millepora sp.,Montastraea annularis,Montastraea annularis,Montastraea annularis,Montastraea cavernosa,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea franksi,Montastraea franksi,Siderastrea siderea,Siderastrea siderea,Siderastrea siderea,",""
"267",6491,"Netherlands Antilles","SAB03: Tent Reef",17.61633,-63.2585,12,1999,"9.4","Low","","",""
"268",6495,"Netherlands Antilles","SAB04: Hot Springs",17.62483,-63.2595,12,1999,"11.2","Low","","",""
"269",6492,"Netherlands Antilles","SAB05: Ladder Labyrinth",17.62667,-63.25967,12,1999,"12.1","Low","","",""
"270",6493,"Netherlands Antilles","SAB06: Babylon",17.62817,-63.2595,12,1999,"13.1","Low","","",""
"271",6498,"Netherlands Antilles","SAB07: Porites Point",17.62933,-63.25883,12,1999,"14.5","Low","","",""
"272",6499,"Netherlands Antilles","SAB08: Torrens Point",17.64333,-63.25317,12,1999,"5.6","Low","","",""
"273",6500,"Netherlands Antilles","SAB09: Green Island",17.64967,-63.228,12,1999,"6.9","Low","","",""
"274",2126,"Netherlands Antilles","Spaanse Water ( Spanish Water )",12.05,-68.8666666666667,NA,1987,"","Severity Unknown","","",""
"275",6487,"Netherlands Antilles","SXM01: Mike's Maze",17.99567,-63.06,11,1999,"9.1","Medium","","",""
"276",6488,"Netherlands Antilles","SXM02: Hens & Chicks",18.01067,-63.008,12,1999,"10.6","Medium","","",""
"277",283,"Netherlands Antilles","Twin Peaks",12.2732,-68.4218,NA,1998,"","No Bleaching","","",""
"278",6856,"St. Kitts and Nevis","St Kitts Peninsula (Naggs Head dive site, Shitten Bay dive site, Green Point)",17,-62,4,2007,"","Severity Unknown","","Siderastrea siderea",""
"279",4404,"St. Lucia","Anse Chastanet Reef",13.51,-61.4,6,2005,"0 - 42 meters","High","","Diplorea strigosa, Colpohylia natans Montastraea annularis, 
Stephanocoenia intersepts, Montastraea cavermosa, Siderastrea sidera, Madracis mirabilis, Madracis formosa, Acropora palmata, Sea Plumes- Pseudopterogorgia spp., Common Sea Fan- Gorgonia ventalina, 
Millepora alicornis, Eusmilia fastigiana, Agaricia lamarcki, Agaricia undata",""
"280",2135,"St. Lucia","Soufriere",13.8333333333333,-61.0666666666667,NA,1998,"","High","","",""
"281",2136,"St. Lucia","St. Lucia",13.8333333333333,-61,NA,1987,"","Severity Unknown","","",""
"282",3946,"St. Vincent and the Grenadines","Tobago Cays",12.634,-61.35,10,2003,"0.5-4m","Low","","Agaricia sp., Montastrea  annularis, Acropora  palmata, Condylactis gigantea, Palythoa caribaeorum",""
"283",4099,"Trinidad and Tobago","Buccoo Reef",11.173,-60.864,10,2005,"","Severity Unknown","","",""
"284",4103,"Trinidad and Tobago","Caribbean coast of Tobago",11.18,-60.877,10,2005,"","High","","","31 C and 32 C"
"285",7050,"Trinidad and Tobago","Charlotteville, Tobago",11.33,60.56,12,2009,"10","High","","",""
"286",4100,"Trinidad and Tobago","Speyside Reef",11.306,-60.516,10,2005,"","Severity Unknown","","",""
"287",1819,"Trinidad and Tobago","Tobago",11.2666666666667,-60.65,NA,1987,"","Severity Unknown","","",""
"288",1820,"Trinidad and Tobago","Tobago",11.2666666666667,-60.65,NA,1998,"","Severity Unknown","","",""
"289",6876,"Trinidad and Tobago","Tobago reef",11,-60,NA,2010,"25-40ft","Low","","Xestospongia
muta (Caribbean barrel sponge), Aplysina fistularia ( Yellow Tube sponge)",""
"290",6877,"Trinidad and Tobago","Tobago reef",11,-60,NA,2010,"20-60 ft","Severity Unknown","","Giant Barrel Sponges (Xestospongia muta), Montastrea faviolata, Siderastrea sidera, S. radians, all Diplorias, M.
anularis, Millipora, octocorals",""
"291",2269,"Virgin Islands (British)","Anegada",18.7333333333333,-64.3166666666667,NA,1979,"","Low","","",""
"292",2268,"Virgin Islands (British)","British Virgin Islands",18.5,-64.5,NA,1979,"","Severity Unknown","","",""
"293",4112,"Virgin Islands (British)","Ginger Island (Alice in Wonderland – Dive Site)",18.3833,-64.4833,9,2005,"55-80ft","High","","Montastrea annularis, Porites, Millepora, Agaricia, Diploria sp., Acropora","	30º C"
"294",4110,"Virgin Islands (British)","Hans Creek, Beef Island",18.433,-64.5167,9,2005,"10-25ft","High","","	Montastrea Annularis, Porites, Agaricia, Millepora, Siderastrea siderea","	30º C"
"295",4085,"Virgin Islands (British)","Horeshoe Reef",18.656,-64.263,10,2005,"","Severity Unknown","","",""
"296",4111,"Virgin Islands (British)","Peter Island (Great Harbour West- Dive Site)",18.35,-64.5833,9,2005,"	45-50ft.","High","","	Montastrea Annularis, Porites, Agaricia, Colpophylia natans. Millepora","	30º C"
"297",4084,"Virgin Islands (British)","The British Virgin Islands",18.4526,-64.6259,10,2005,"Down to 30 m","High","","","30C at 30 meters"
"298",2270,"Virgin Islands (British)","Virgin Gorda",18.4833333333333,-64.4,NA,1998,"","Medium","","",""
"299",4109,"Virgin Islands (British)","West Dog",46.667,-37.45,9,2005,"	10-25ft","No Bleaching","","",""
"300",5994,"Belize","7 Cut The Trench Deep (WP15)",16.72263,-88.07225,7,2000,"12.8","Low","","",""
"301",5995,"Belize","7 Cut The Trench Shallow (WP15)",16.72345,-88.07413,7,2000,"1.1","Severity Unknown","","",""
"302",131,"Belize","Alligator Caye",17.18,-88.08,9,1998,"","Medium","","",""
"303",2288,"Belize","Ambergris Cay",18.0333333333333,-87.8833333333333,NA,1995,"","High","","",""
"304",2289,"Belize","Ambergris Cay",18.0333333333333,-87.8833333333333,NA,1998,"","Low","","",""
"305",7147,"Belize","Ambergris Cay, Belize Dist.",17.83,-87.98,5,2007,"16.7","High","","","Air temperature 32.2 Deg C, water temperature 31.1 Deg C."
"306",3959,"Belize","Ambergris Caye",18.027,-87.87,10,2003,"","High","","",""
"307",122,"Belize","Ambergris Caye",18.0048,-87.8997,9,1998,"","High","Milleporidae, Poritidae, Faviidae, Siderastridae, Acroporidae","Millepora, scleractinian sp. Porites, montastrea, siderastrea, acropora","30-32"
"308",554,"Belize","Ambergris Caye",18.0048,-87.8997,10,1999,"","Low","Poritidae, Faviidae, Siderastreidae","Siderastrea siderea, Porites asteroides, Montastrea annularis",""
"309",4028,"Belize","Atoll's lagoon",17.339,87.541,8,2004,"","Low","","Acropora palmata and A. cervicornis",""
"310",141,"Belize","Baking Swash",16.79,-87.69,10,1998,"","Medium","","",""
"311",159,"Belize","Belize",17.0905,-87.9996,10,1998,"","Medium","","",""
"312",101,"Belize","Belize",17.0022,-88.0101,9,1998,"","Medium","","",""
"313",2234,"Belize","Belize",17.3166666666667,-88,9,1995,"1-2","Severity Unknown","","",""
"314",2235,"Belize","Belize",17.3166666666667,-88,NA,1998,"","High","","",""
"315",2236,"Belize","Belize",17.3166666666667,-88,NA,1998,"","High","","",""
"316",418,"Belize","Bird Reef",17.3502,-88.2711,9,1998,"","High","","","30-32"
"317",5978,"Belize","Bread & Butter",16.77,-88.16,5,1999,"6.6","Low","","Montastraea cavernosa,Montastraea cavernosa,Montastraea cavernosa,Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Porites astreoides,Porites astreoides,Porites astreoides,Porites porites,Porites porites,Porites porites,Porites porites,Siderastrea siderea,Stephanocoenia intersepta,Stephanocoenia intersepta,",""
"318",132,"Belize","Calabash Caye",17.27,-87.82,9,1998,"","Medium","","",""
"319",2210,"Belize","Carrie Bow Cay",16.8,-88.0833333333333,NA,1995,"","Medium","","",""
"320",602,"Belize","Cat Cay",16.6667,-88.1667,NA,1998,"3-8m","Medium","Milleporidae, Agariciidae","Agaricia tenuifolia, scleractinian coral sp., Millepora sp.","29-30c"
"321",5990,"Belize","Caye Bokel Deep - E. Turneffe",17.15505,-87.90804,7,2000,"16.6","Severity Unknown","","",""
"322",5991,"Belize","Caye Bokel Shallow - E. Turneffe",17.15505,-87.90804,7,2000,"2","Severity Unknown","","",""
"323",6011,"Belize","Caye Chapel Deep (BZ-3)",17.67313,-88.01195,7,2000,"15.7","Low","","",""
"324",6010,"Belize","Caye Chapel Shallow (BZ-3)",17.67268,-88.01891,7,2000,"1.7","Severity Unknown","","",""
"325",498,"Belize","Central Shelf Lagoon",16.6,-88.2,10,1998,"","High","Agaricidae","Agaricia tenuifolia",""
"326",386,"Belize","Channel Cay, Central Lagoon",16.63,-88.13,11,1998,"","High","Acroporidae, Agaricidae, Poritidae, Milleporidae, Siderastridae","acropora cervicornis, agaricia tenuifolia, agaricia lamarcki, porites, millepora, siderastrea, colpophyllia natans. ","28.5-29.8"
"327",422,"Belize","Cocoplum Cayes",16.87,-88.12,9,1998,"","High","","","30-32"
"328",105,"Belize","Crawl Caye",16.6186,-88.2309,9,1998,"10ft","Medium","Faviidae, Siderastridae","Montastrea annularis, sideastrea","warmer than body temp"
"329",2215,"Belize","Crawl Caye",16.5981666666667,-88.2251666666667,NA,1998,"","Severity Unknown","","",""
"330",2216,"Belize","Crawl Caye",16.5981666666667,-88.2251666666667,9,1998,"","High","","",""
"331",5971,"Belize","Curlew",16.78,-88.08,5,1999,"3.7","Low","","Acropora palmata,Acropora palmata,Acropora palmata,Agaricia sp.,Agaricia sp.,Agaricia sp.,Dendrogyra cylindrus,Diploria strigosa,Diploria strigosa,Montastraea cavernosa,Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Porites astreoides,Porites astreoides,Porites porites,Siderastrea siderea,Siderastrea siderea,Stephanocoenia intersepta,",""
"332",387,"Belize","Curlew Bank, south of Carrie Bow Cay",16.77,-88.07,11,1998,"","Low","Agaricidae, Siderastridae, Faviidae, Poritidae, Milleporidae","Agaricia tenuifolia, siderastrea, montastrea, colpophyllia natans, porites, millepora","29.6"
"333",499,"Belize","Curlew Bank, south of Carrie Bow Cay",16.77,-88.07,10,1998,"3-6m","Medium","Agaricidae","Agaricia tenuifolia",""
"334",5987,"Belize","E. Turneffe Deep (WP6)",17.59375,-87.74405,7,2000,"10.8","Severity Unknown","","",""
"335",5985,"Belize","E. Turneffe Deep (WP8)",17.57078,-87.7409,7,2000,"17","Severity Unknown","","",""
"336",5988,"Belize","E. Turneffe Shallow (WP6)",17.59425,-87.74613,7,2000,"2.2","Severity Unknown","","",""
"337",5986,"Belize","E. Turneffe Shallow (WP8)",17.57078,-87.7409,7,2000,"2.4","Severity Unknown","","",""
"338",5968,"Belize","Eagle Ray Canyon",17.92,-87.95,5,1999,"13.4","Low","","Acropora cervicornis,Agaricia sp.,Agaricia sp.,Agaricia sp.,Colpophyllia natans,Colpophyllia natans,Dichocoenia stokesi,Diploria strigosa,Diploria strigosa,Diploria strigosa,Montastraea cavernosa,Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Montastraea sp. (= annularis complex),Porites astreoides,Siderastrea siderea,Siderastrea siderea,Siderastrea siderea,Siderastrea siderea,Siderastrea siderea,Siderastrea siderea,Siderastrea siderea,Stephanocoenia intersepta,",""
